citation_as_title,authors,abstract,journal,year,url,source,matching_index,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
"Yang, Cathy , Olivier Toubia , and Martijin De Jong . “Attention, Information Processing and Choice in Incentive-Aligned Choice Experiments.” Journal of Marketing Research vol. 55 , (January 01, 2018): 783 - 800 .","Cathy Yang, , Olivier Toubia, Olivier Toubia, , and Martijin De Jong","In incentive-aligned choice experiments, each decision is realized with some probability, Prob. In three eye-tracking experiments, we study the impact of varying Prob from 0 (as in purely hypothetical choices) to 1 (as in real-life choices) on attention, information processing, and choice. Consistent with the bounded rationality literature, we find that as Prob increases from 0 to 1, consumers process the choice-relevant information more carefully and more comprehensively. Consistent with the psychological distance literature, we find that as Prob increases from 0 to 1, consumers become less novelty seeking and more price sensitive. These findings underscore that even with incentive alignment, preference measurement choice experiments such as choice-based conjoint analyses only represent an approximation of real-life choices. Although it is not feasible to systematically use questions with high Prob in the field, we predict and find that placing a higher probability question (such as an external validity task) at the beginning rather than the end of a questionnaire has a carryover effect on attention and information processing throughout the questionnaire, and it influences preference estimates as well.",Journal of Marketing Research,2018,https://business.columbia.edu/faculty/research/attention-information-processing-and-choice-incentive-aligned-choice-experiments,School Website,100,Goal 5,0.006200995468206105,False,
"Dew, Ryan and Asim Ansari . “Bayesian Nonparametric Customer Base Analysis with Model-Based Visualizations.” Marketing Science vol. 37 , (January 01, 2018): 216 - 235 .","Ryan Dew, and Asim Ansari, Asim Ansari","Marketing managers are responsible for understanding and predicting customer purchasing activity. This task is complicated by a lack of knowledge of all of the calendar time events that influence purchase timing. Yet, isolating calendar time variability from the natural ebb and flow of purchasing is important for accurately assessing the influence of calendar time shocks to the spending process, and for uncovering the customer-level purchasing patterns that robustly predict future spending. A comprehensive understanding of purchasing dynamics therefore requires a model that flexibly integrates known and unknown calendar time determinants of purchasing with individual-level predictors such as interpurchase time, customer lifetime, and number of past purchases. In this paper, we develop a Bayesian nonparametric framework based on Gaussian process priors, which integrates these two sets of predictors by modeling both through latent functions that jointly determine purchase propensity. The estimates of these latent functions yield a visual representation of purchasing dynamics, which we call the model-based dashboard, that provides a nuanced decomposition of spending patterns. We show the utility of this framework through an application to purchasing in free-to-play mobile video games. Moreover, we show that in forecasting future spending, our model outperforms existing benchmarks.",Marketing Science,2018,https://business.columbia.edu/faculty/research/bayesian-nonparametric-customer-base-analysis-model-based-visualizations,School Website,100,Goal 1,0.02906269674033041,False,
"Ansari, Asim , Lucas Bremer , Florian Stahl , and Mark Heitmann . “Building a Social Network for Success.” Journal of Marketing Research vol. 55 , (January 01, 2018): 321 - 338 .","Asim Ansari, Asim Ansari, , Lucas Bremer, , Florian Stahl, , and Mark Heitmann","This article proposes a framework for studying how a brand, firm, or individual can use networking activities to manage a social network and drive its success. Using data from ego networks of music artists, the article models how artists can enhance their social networking presence and stimulate relationships between fans to achieve long-term benefits in terms of music plays. The authors use a Bayesian modeling framework to model the heterogeneous and dynamic impact of networking activities on network structure and on music popularity, while relying on instrumental variables from another independent online social network to handle potential endogeneity. The results imply that artists can shape network structure via marketing activities and thereby achieve a long-term impact on success that far exceeds the direct and short-term impact in magnitude. Specifically, improving the density of ego networks enables long-term effects beyond those that stem from growth in network size.",Journal of Marketing Research,2018,https://business.columbia.edu/faculty/research/building-social-network-success,School Website,100,Goal 1,0.0257271608268793,False,
"Simonov, Andrey , Chris Nosko , and Justin Rao . “Competition and Crowd-out for Brand Keywords in Sponsored Search.” Marketing Science vol. 37 , (January 01, 2018): 200 - 215 .","Andrey Simonov, Andrey Simonov, , Chris Nosko, , and Justin Rao","On search keywords with trademarked terms, the brand owner (""focal brand"") and other relevant firms compete for consumers. For the focal brand, paid clicks have a direct substitute in the organic links below the paid ad(s). The proximity of this substitute depends on whether competing firms are bidding aggressively to siphon off traffic. We study the returns to focal brands and competitors using large-scale experiments on Bing with data from thousands of brands. When no competitors are present, we find a positive, statistically significant impact of brand ads of 1-4%, with larger brands having a smaller causal effect. In this case, the effective ""cost per incremental click"" is significantly higher than what focal brands typically pay on other keywords. When the focal brand ad is present, competitors in paid positions 2-4 can ""steal"" 1-5% of the focal brand/s clicks and raise its costs by shifting traffic to the paid link. Finally, for a set of brands that face competition on their brand search but choose not to advertise, competitors ""steal"" 18-42% of clicks, suggesting a strong causal effect of position. Under such position effects, we find the ROI on defensive advertising to be strongly positive.",Marketing Science,2018,https://business.columbia.edu/faculty/research/competition-and-crowd-out-brand-keywords-sponsored-search,School Website,100,Goal 3,0.006020493599056964,False,
"Donaldson, Jason and Giorgia Piacentino . “Contracting to Compete for Flows.” Journal of Economic Theory vol. 173 , (January 01, 2018): 289 - 319 .","Jason Donaldson, and Giorgia Piacentino, Giorgia Piacentino","We present a model in which asset managers design their contracts to attract flows of investor capital. We find that they make their contracts depend on public information, e.g., credit ratings or benchmark indices, as a way to attract flows, rather than as a way to mitigate incentive problems, as has been emphasized in the literature. Unfortunately, asset managers' competition for flows triggers a race to the bottom: asset managers use public information in their contracts even though it is socially inefficient. This inefficiency arises because contracting on public information prevents risk sharing.",Journal of Economic Theory,2018,https://business.columbia.edu/faculty/research/contracting-compete-flows,School Website,100,Goal 16,0.01544651054802726,False,
"Harrigan, Kathryn and Lalit Manral . “Corporate Advantage in Customer-Centric Diversification.” Journal of Strategic Marketing vol. 26 , no. 6 (January 01, 2018): 498 - 519 .","Kathryn Harrigan, Kathryn Harrigan, and Lalit Manral","Our theory explains how multi-product corporations that engage in customer-centric diversification can create and sustain corporate advantage. First, we invoke the concept of customer-centric assets to explain their role as the cornerstone of corporate advantage in customer-centric diversification. Second, our explanation of the corporate advantage in customer-centric diversification goes beyond the hypothetical ""consumer synergies"" argument to also include the ""market-power advantage"" argument. We explain the mechanisms employed by multi-product firms to share and/or leverage their customer-centric assets to create corporate advantage. Third, we explain how sustaining the corporate advantage so achieved requires the organizational-renewal activities to go beyond simply addressing the changing nature of the firm's demand-side resource (i.e. customer-base) to manage revenue and/or profits.",Journal of Strategic Marketing,2018,https://business.columbia.edu/faculty/research/corporate-advantage-customer-centric-diversification,School Website,100,Goal 12,0.01221419988058937,False,
"Khan, Urooj , Bin Li , Shivaram Rajgopal , and Mohan Venkatachalam . “Do the FASB's standards add shareholder value?” The Accounting Review vol. 93 , (January 01, 2018): 209 - 247 .","Urooj Khan, , Bin Li, , Shivaram Rajgopal, Shivaram Rajgopal, , and Mohan Venkatachalam","We examine the cost-effectiveness, from the shareholders' perspective, of the accounting standards issued by the FASB during 1973-2009. We evaluate (i) the stock market reactions of firms affected by the standards surrounding events that changed the standard's probability of issuance; and (ii) whether the market reactions are related, in the cross-section, to agency problems, information asymmetry, proprietary costs, contracting costs, and changes in estimation risk. The average standard is a non-event from the investors' perspective because 104 of the 138 standards examined are associated with no change in shareholder value. 19 (15) standards are associated with a decrease (increase) in shareholder value. Surprisingly, 25 standards are associated with an increase in estimation risk. In the cross-section, firms with higher levels of information asymmetry, lower contracting costs, and a decrease in estimation risk experience most positive returns.",The Accounting Review,2018,https://business.columbia.edu/faculty/research/do-fasbs-standards-add-shareholder-value,School Website,100,Goal 1,0.00996660266494355,False,
"Sayedi, Amin , Kinshuk Jerath , and Marjan Baghaie . “Exclusive Placement in Online Advertising.” Marketing Science vol. 37 , (January 01, 2018): 970 - 986 .","Amin Sayedi, , Kinshuk Jerath, Kinshuk Jerath, , and Marjan Baghaie","A recent development in online advertising has been the ability of advertisers to have their ads displayed exclusively on (a part of) a web page. We study this phenomenon in the context of both sponsored search advertising and display advertising. Ads are sold through auctions, and when exclusivity is allowed, the seller accepts two bids from advertisers, where one bid is for the standard display format in which multiple advertisers are displayed, and the other bid is for being shown exclusively (therefore they are called two-dimensional, or 2D, auctions). We identify two opposing forces at play in an auction that provides the exclusive placement option—allowing more flexible expression of preferences through bidding for exclusivity increases competition among advertisers, leading to higher bids, which increases the seller’s revenue (between-advertiser competition effect), but it also gives advertisers the incentive to shade their bids for their nonpreferred outcomes, which decreases the seller’s revenue (within-advertiser competition effect). Depending on which effect is stronger, the revenue may increase or decrease. We find that the 2D generalized second price (GSP2D) auction, which is an extension of the widely used generalized second price (GSP) auction and on which currently used auctions for exclusive placement are based, may lead to higher or lower revenue under different parametric conditions. Paradoxically, the revenue from allowing exclusive placement decreases as bidders have higher valuations for exclusive placement. We verify several key implications from our analysis of GSP2D using data from Bing for over 100,000 auctions. As a possible solution (applicable to both sponsored search and display advertising), we show that using VCG2D, which is the adaptation of the Vickrey–Clarke–Groves (VCG) auction for the 2D setting, guarantees weakly higher revenue when exclusive display is allowed. This is because it induces truthful bidding, which alleviates the problem of bid shading due to the within-advertiser competition effect.",Marketing Science,2018,https://business.columbia.edu/faculty/research/exclusive-placement-online-advertising,School Website,100,Goal 17,0.007845437768274167,False,
"Toubia, Olivier , Garud Iyengar , Renee Bunnell , and Alain Lemaire . “Extracting Features of Entertainment Products: A Guided LDA Approach Informed by the Psychology of Media Consumption.” Journal of Marketing Research vol. 56 , no. 1 (January 01, 2018): 18 - 36 .","Olivier Toubia, Olivier Toubia, , Garud Iyengar, , Renee Bunnell, , and Alain Lemaire","The authors propose a quantitative approach for describing entertainment products, in a way that allows for improving the predictive performance of consumer choice models for these products. Their approach is based on the media psychology literature, which suggests that people’s consumption of entertainment products is influenced by the psychological themes featured in these products. They classify psychological themes on the basis of the “character strengths” taxonomy from the positive psychology literature (Peterson and Seligman 2004). They develop a natural language processing tool, guided latent Dirichlet allocation (LDA), that automatically extracts a set of features of entertainment products from their descriptions. Guided LDA is flexible enough to allow features to be informed by psychological themes while allowing other relevant dimensions to emerge. The authors apply this tool to movies and show that guided LDA features help better predict movie-watching behavior at the individual level. They find this result with both award-winning movies and blockbuster movies. They illustrate the potential of the proposed approach in pure content-based predictive models of consumer behavior, as well as in hybrid predictive models that combine contentbased models with collaborative filtering. They also show that guided LDA can improve the performance of models that predict aggregate outcomes.",Journal of Marketing Research,2018,https://business.columbia.edu/faculty/research/extracting-features-entertainment-products-guided-lda-approach-informed-psychology,School Website,100,Goal 12,0.02228588321958551,False,consumer behavior
"Alvarez, Jorge , Felipe Benguria , Niklas Engbom , and Christian Moser . “Firms and the Decline of Earnings Inequality in Brazil.” American Economic Journal: Macroeconomics vol. 10 , (January 01, 2018): 149 - 189 .","Jorge Alvarez, , Felipe Benguria, , Niklas Engbom, , and Christian Moser, Christian Moser","We document a large decrease in earnings inequality in Brazil between 1996 and 2012. Using administrative linked employer-employee data, we fit high-dimensional worker and firm fixed effects models to understand the sources of this decrease. Firm effects account for 40 percent of the total decrease and worker effects for 29 percent. Changes in observable worker and firm characteristics contributed little to these trends. Instead, the decrease is primarily due to a compression of returns to these characteristics, particularly a declining firm productivity pay premium. Our results shed light on potential drivers of earnings inequality dynamics.",American Economic Journal: Macroeconomics,2018,https://business.columbia.edu/faculty/research/firms-and-decline-earnings-inequality-brazil,School Website,100,Goal 10,0.06969682748708146,True,economic inequality; income inequality; social inequality
"Penman, Stephen and Francesco Reggiani . “Fundamentals of Value vs. Growth Investing and an Explanation for the Value Trap.” Financial Analysts Journal vol. 74 , (January 01, 2018): 102 - 119 .","Stephen Penman, Stephen Penman, and Francesco Reggiani","Value stocks earn higher returns than growth stocks on average, but a “value” position can turn against the investor. Fundamental analysis can explain this so-called value trap: The investor may be buying earnings growth that is risky. Both the earnings-to-price ratio (E/P) and the book-to-price ratio (B/P) come into play. E/P indicates expected earnings growth, but price in that ratio also discounts for the risk to that growth; B/P indicates that risk. A striking finding emerges: For a given E/P, a high B/P (“value”) indicates higher expected earnings growth--but growth that is risky. This finding contrasts with the standard convention that considers a low B/P to be “growth” with lower risk.",Financial Analysts Journal,2018,https://business.columbia.edu/faculty/research/fundamentals-value-vs-growth-investing-and-explanation-value-trap,School Website,100,Goal 8,0.04223350621631186,False,
"Rutchick, A.M. , Michael Slepian , M.O. Reyes , L.N. Pleskus , and H. Hershfield . “Future self-continuity is associated with improved health and increases exercise behavior.” Journal of Experimental Psychology: Applied vol. 24 , (January 01, 2018): 72 - 80 .","A.M. Rutchick, , Michael Slepian, Michael Slepian, , M.O. Reyes, , L.N. Pleskus, , and H. Hershfield","To the extent that people feel more continuity between their present and future selves, they are more likely to make decisions with the future self in mind. The current studies examined future self-continuity in the context of health. In Study 1, people reported the extent to which they felt similar and connected to their future self; people with more present-future continuity reported having better subjective health across a variety of measures. In Study 2, people were randomly assigned to write a letter to themselves either three months or 20 years into the future; people for whom continuity with the distant future self was enhanced exercised more in the days following the writing task. These findings suggest that future self-continuity promotes adaptive long-term health behavior, suggesting the promise of interventions enhancing future self-continuity.",Journal of Experimental Psychology: Applied,2018,https://business.columbia.edu/faculty/research/future-self-continuity-associated-improved-health-and-increases-exercise-behavior,School Website,100,Goal 3,0.06886898549763276,True,mental well-being
"Sicherman, Nachum , George Loewenstein , Teresa Tavassoli , and Joseph Buxbaum . “Grandma Knows Best: Family Structure and Age of Diagnosis of Autism Spectrum Disorder.” Autism vol. 22 , (January 01, 2018): 368 - 376 .","Nachum Sicherman, Nachum Sicherman, , George Loewenstein, , Teresa Tavassoli, , and Joseph Buxbaum","This pilot study estimates the effects of family structure on age of diagnosis, with the goal of identifying factors that may accelerate or delay diagnosis. We conducted an online survey with 477 parents of children with autism. In addition, we carried out novel, follow-up surveys of 196 ""friends and family,"" who were referred by parents. Family structure and frequency of interactions with family members have significant effects on age of diagnosis (p < 0.05). In all, 25% of parents report that other individuals indicated that their child might have a serious condition before they themselves suspected it. Moreover, around 50% of friends and family report that they suspected that the child had a serious condition before they were aware that either parent was concerned, suggesting that the clues were there to see, especially for experienced viewers. While half of those individuals shared their concerns with the parents, the other half either did not raise any concern (23%) or just ""hinted"" at their concern (27%). Among children with siblings, children with an older sibling are diagnosed approximately 10 months earlier (p < 0.01) than those without, and children with no siblings were diagnosed 6–8 months earlier than children with siblings (p < 0.01). Interestingly, frequent interactions with grandparents, especially grandmothers, significantly lowered the age of diagnosis by as much as 5 months (p < 0.05). While this pilot study requires replication, the results identify potential causes for accelerated or delayed diagnosis, which if better understood, could ultimately improve age of diagnosis and treatment, and hence outcomes.",Autism,2018,https://business.columbia.edu/faculty/research/grandma-knows-best-family-structure-and-age-diagnosis-autism-spectrum-disorder,School Website,100,Goal 2,0.01271520507355047,False,
"Akinola, Modupe , Elizabeth Page-Gould , Pranjal Mehta , and Z. Liu . “Hormone-Diversity Fit: Collective Testosterone Moderates the Effect of Diversity on Group Performance.” Psychological Science vol. 29 , (January 01, 2018): 859 - 867 .","Modupe Akinola, Modupe Akinola, , Elizabeth Page-Gould, , Pranjal Mehta, , and Z. Liu","Prior research has found inconsistent effects of diversity on group performance. The present research identifies hormonal factors as a critical moderator of the diversity-performance connection. Integrating the diversity, status, and hormone literatures, we predicted that groups collectively low in testosterone, which orients individuals less toward status competitions and more toward cooperation, would excel with greater group diversity. In contrast, groups collectively high in testosterone, which is associated with a heightened status drive, would be derailed by diversity. Analysis of 74 randomly assigned groups engaged in a group decision-making exercise provided support for these hypotheses. The findings suggest that diversity is beneficial for performance, but only if group-level testosterone is low; diversity has a negative effect on performance if group-level testosterone is high. Too much collective testosterone maximizes the pains and minimizes the gains from diversity.",Psychological Science,2018,https://business.columbia.edu/faculty/research/hormone-diversity-fit-collective-testosterone-moderates-effect-diversity-group,School Website,100,Goal 15,0.02377285632029736,False,genetic diversity
"Davidai, Shai and T. Gilovich . “How Should We Think About Americans' Perceptions of Socioeconomic Mobility.” Judgment and Decision Making vol. 13 , (January 01, 2018): 297 - 304 .","Shai Davidai, Shai Davidai, and T. Gilovich","Recent evidence suggests that Americans' beliefs about upward mobility are overly optimistic. Davidai & Gilovich (2015a), Kraus & Tan (2015), and Kraus (2015) all found that people overestimate the likelihood that a person might rise up the economic ladder, and underestimate the likelihood that they might fail to do so. However, using a different methodology, Chambers, Swan and Heesacker (2015) reported that Americans' beliefs about mobility are much more pessimistic. Swan, Chambers, Heesacker and Nero (2017) provide a much-needed summary of these conflicting findings and question the utility of measuring population-level biases in judgments of inequality and mobility. We value their summary but argue that their conclusion is premature. By focusing on measures that best tap how laypeople naturally think about the distribution of income, we believe that researchers can draw meaningful conclusions about the public's perceptions of economic mobility. When more ecologically representative measures are used, the consistent finding is that Americans overestimate the extent of upward mobility in the United States. To explain the divergent findings in the literature, we provide evidence that the methods used by Chambers et al. (2015) inadvertently primed participants to think about immobility rather than mobility. Finally, using a novel method to examine beliefs about economic mobility, we show that Americans indeed overestimate the degree of mobility in the United States.",Judgment and Decision Making,2018,https://business.columbia.edu/faculty/research/how-should-we-think-about-americans-perceptions-socioeconomic-mobility,School Website,100,Goal 10,0.03171488174880065,False,
"Katic, Ivana and Paul Ingram . “Income Inequality and Subjective Wellbeing: Towards an Understanding of the Relationship and Its Mechanisms.” Business and Society vol. 57 , (January 01, 2018): 1010 - 1044 .","Ivana Katic, and Paul Ingram, Paul Ingram","Income inequality is emerging as the socioeconomic topic of our era. Yet there is no clear conclusion as to how income inequality affects the most comprehensive human outcome measure, subjective well-being (SWB). This study provides an explanation for the relationship between income inequality and SWB, by delving into its mechanisms, including egalitarian preferences, perceived fairness, social comparison concerns, as well as perceived social mobility. In a rigorous analysis using a large cross-country dataset, and accounting for the nested structure of the data, as well as controlling for a variety of individual and country characteristics, we find that SWB is higher where income inequality is higher. Importantly, we also find support for this relationship being moderated by perceptions of poverty being caused by unfairness, an individual’s relative socioeconomic standing, as well as beliefs about hard work leading to success. Our study highlights the dire need for further scholarly attention to income inequality and its complex effects on SWB.",Business and Society,2018,https://business.columbia.edu/faculty/research/income-inequality-and-subjective-wellbeing-towards-understanding-relationship-and,School Website,100,Goal 10,0.1893853369976053,True,between-country inequality; economic inequality; education inequality; income growth; income inequality; low income growth; political inequality; social inequality; within-country inequality
"Lagakos, David , Benjamin Moll , Tommaso Porzio , Nancy Qian , and Todd Schoellman . “Life-Cycle Human Capital Accumulation across Countries: Lessons from US Immigrants.” Journal of Human Capital vol. 12 , (January 01, 2018): 305 - 342 .","David Lagakos, , Benjamin Moll, , Tommaso Porzio, Tommaso Porzio, , Nancy Qian, , and Todd Schoellman","This paper assesses cross-country variation in life-cycle human capital accumulation, using new evidence from US immigrants. The returns to experience accumulated in an immigrant's birth country before migrating are positively correlated with birth-country GDP per capita. To understand this fact, we build a model of life-cycle human capital accumulation that features three potential theories: differential human capital accumulation, differential selection, and differential skill loss. We use new data on the characteristics of immigrants and nonmigrants from a large set of countries to distinguish between these theories. The most likely theory is that immigrants from poor countries accumulate less human capital in their birth countries before migrating. Our findings imply that life-cycle human capital stocks are much larger in rich countries.",Journal of Human Capital,2018,https://business.columbia.edu/faculty/research/life-cycle-human-capital-accumulation-across-countries-lessons-us-immigrants,School Website,100,Goal 16,0.02570511326819644,False,
"Lammers, J. , A. Gast , C. Unkelbach , and Adam Galinsky . “Moral character impression formation depends on the valence homogeneity of the context.” Social Psychological and Personality Science vol. 9 , (January 01, 2018): 576 - 585 .","J. Lammers, , A. Gast, , C. Unkelbach, , and Adam Galinsky, Adam Galinsky","People quickly form impressions about moral character; for example, if people learn that someone cheated, they form a negative impression about that person's character and expect that person to cheat in the future. Four studies show that the formation of such moral character impressions depends on the degree of valence homogeneity in the target's context. We argue that this is the case because the degree of homogeneity in the context (the evaluative ecology) informs perceivers about the reliability of signals. Experiments 1 and 2 found that people form less strong impressions about moral character when a person's behavior occurred in a heterogeneous context, that is, if unrelated positive and negative context information cooccurred. Experiment 3 demonstrated that nonmoral valence homogeneity produces similar effects. In Experiment 4, this effect also influenced strategic decisions in economic games. Together, these studies demonstrate that evaluative ecology plays a critical role in shaping moral character impressions.",Social Psychological and Personality Science,2018,https://business.columbia.edu/faculty/research/moral-character-impression-formation-depends-valence-homogeneity-context,School Website,100,Goal 8,0.005074771002510424,False,
"Hirsh, J.B. , J.G. Lu , and Adam Galinsky . “Moral Utility Theory: Understanding the Motivation to Behave (Un)Ethically.” Research in Organizational Behavior vol. 38 , (January 01, 2018): 43 - 59 .","J.B. Hirsh, , J.G. Lu, , and Adam Galinsky, Adam Galinsky","Moral Utility Theory provides an integrative framework for understanding the motivational basis of ethical decision making by modeling it as a process of subjective expected utility (SEU) maximization. The SEUs of ethical and unethical behavioral options are proposed to be assessed intuitively during goal pursuit, with unethical conduct emerging when the expected benefits of moral transgressions outweigh the expected costs. A key insight of the model is that any factors that increase the value of a goal — including incentives, framings, and mindsets — can motivate misbehavior by increasing the SEU of unethical conduct. Although Moral Utility Theory emphasizes the automatic and habitual nature of most SEU appraisals, it also describes a mechanism for initiating the deliberative moral reasoning process: the experience of moral uncertainty. Moral uncertainty is proposed to occur when the SEUs of ethical and unethical behaviors are similar in magnitude, thereby activating the behavioral inhibition system and motivating the allocation of attentional resources toward the decision process. This framework bridges the gap between affective and cognitive perspectives on ethical decision making by identifying automatic evaluations as a central driver of moral decisions while also specifying when and how moral reasoning processes are initiated. By combining dual-process models of morality with well-validated principles from the science of motivation, Moral Utility Theory provides theoretical parsimony and formal modeling potential to the study of ethical decision making. The framework also suggests practical strategies — from employee selection and training to goal setting and compensation systems — for encouraging ethical behavior in organizations.",Research in Organizational Behavior,2018,https://business.columbia.edu/faculty/research/moral-utility-theory-understanding-motivation-behave-unethically,School Website,100,Goal 5,0.01530131932689782,False,
"Piskorski, Tomasz and Amit Seru . “Mortgage Market Design: Lessons from the Great Recession.” Brookings Papers on Economic Activity vol. Spring , (January 01, 2018): 429 - 499 .","Tomasz Piskorski, Tomasz Piskorski, and Amit Seru","The rigidity of mortgage contracts and a variety of frictions in the design of the market and the intermediation sector hindered efforts to restructure or refinance household debt in the aftermath of the financial crisis. In this paper, we focus on understanding the design and implementation challenges of ex ante and ex post debt relief solutions that are aimed at a more efficient sharing of aggregate risk between borrowers and lenders. Using a simple framework that builds on the mortgage design literature, we illustrate that ex ante–designed, automatically indexed mortgages and policies can facilitate a quick implementation of debt relief during a crisis. However, the welfare benefits of such solutions are substantially reduced if there are errors in understanding the underlying structure of income and housing risk and their relation to the indexes on which these solutions are based. Empirical evidence reveals significant spatial heterogeneity and the time-varying nature of the distribution of economic conditions, which pose a significant challenge to the effective ex ante design of such solutions. The design of ex post debt relief policies can be more easily fine-tuned to the specific realization of economic risk. However, the presence of various implementation frictions and their spatial heterogeneity can significantly hamper their effectiveness. Consequently, we argue that effective mortgage market design will likely involve a combination of ex ante and ex post debt relief solutions, with state contingencies. We conclude by discussing the potential gains — which can be large, given significant regional heterogeneity — from tying mortgage terms and policies to local indicators, as well as mechanisms that may alleviate the adverse effects of ex post implementation frictions.",Brookings Papers on Economic Activity,2018,https://business.columbia.edu/faculty/research/mortgage-market-design-lessons-great-recession,School Website,100,Goal 17,0.044052407856592,False,debt distress; debt relief; debt restructuring
"Gundemir, S. and Adam Galinsky . “Multicolored Blindfolds: How Organizational Multiculturalism Can Conceal Racial Discrimination and Delegitimize Racial Discrimination Claims.” Psychological and Personality Science vol. 9 , (January 01, 2018): 825 - 834 .","S. Gundemir, and Adam Galinsky, Adam Galinsky","Past studies have found that multicultural approaches to diversity can reduce prejudice and stimulate positive intergroup relations. The current research explored a possible negative side effect of multiculturalism: whether organizational diversity structures geared toward multiculturalism can conceal racial discrimination and delegitimize racial discrimination claims. Three studies found that, even when objective information was indicative of discrimination, both Whites and racial minorities perceived organizations which had diversity policies emphasizing multiculturalism as more fair toward minorities. This perception of (false) fairness led individuals to perceive less racial discrimination and to view claims of racial discrimination against that organization as less legitimate. Furthermore, we found that organizational multiculturalism and externally granted diversity awards both produced a (false) fairness effect. The results suggest an irony of multicultural diversity structures: They can create a false fairness effect that conceals and delegitimizes discrimination.",Psychological and Personality Science,2018,https://business.columbia.edu/faculty/research/multicolored-blindfolds-how-organizational-multiculturalism-can-conceal-racial,School Website,100,Goal 10,0.06672871035299893,True,discrimination; eliminating discrimination
"Cassar, Lea and Stephan Meier . “Nonmonetary Incentives and the Implications of Work as a Source of Meaning.” Journal of Economic Perspectives vol. 32 , (January 01, 2018): 215 - 238 .","Lea Cassar, and Stephan Meier, Stephan Meier","Empirical research in economics has begun to explore the idea that workers care about nonmonetary aspects of work. An increasing number of economic studies using survey and experimental methods have shown that nonmonetary incentives and nonpecuniary aspects of one's job have substantial impacts on job satisfaction, productivity, and labor supply. By drawing on this evidence and relating it to the literature in psychology, this paper argues that work represents much more than simply earning an income: for many people, work is a source of meaning. In the next section, we give an economic interpretation of meaningful work and emphasize how it is affected by the mission of the organization and the extent to which job design fulfills the three psychological needs at the basis of self-determination theory: autonomy, competence, and relatedness. We point to the evidence that not everyone cares about having a meaningful job and discuss potential sources of this heterogeneity. We sketch a theoretical framework to start to formalize work as a source of meaning and think about how to incorporate this idea into agency theory and labor supply models. We discuss how workers' search for meaning may affect the design of monetary and nonmonetary incentives. We conclude by suggesting some insights and open questions for future research.",Journal of Economic Perspectives,2018,https://business.columbia.edu/faculty/research/nonmonetary-incentives-and-implications-work-source-meaning,School Website,100,Goal 8,0.02823045917896369,False,
"Besbes, Omar and Marco Scarsini . “On Information Distortions in Online Ratings.” Operations Research vol. 66 , (January 01, 2018): 597 - 610 .","Omar Besbes, Omar Besbes, and Marco Scarsini","Consumer reviews and ratings of products and services have become ubiquitous on the Internet. This paper analyzes, given the sequential nature of reviews and the limited feedback of such past reviews, the information content they communicate to future customers. We consider a model with heterogeneous customers who buy a product of unknown quality and we focus on two different informational settings. In the first setting customers observe the whole history of past reviews. In the second one they only observe the sample mean of past reviews. We examine under which conditions, in each setting, customers can recover the true quality of the product based on the feedback they observe. In the case of total monitoring, if consumers adopt a fully rational Bayesian updating paradigm, then they asymptotically learn the unknown quality. With access to only the sample mean of past reviews, inference becomes intricate for customers and it is not clear if/when and how social learning can take place. We first analyze the setting when customers interpret the mean as the proxy of quality. We show that in the long run, the sample mean of reviews stabilizes and in general, they overestimate the underlying quality of the product in the long run. We establish properties of the bias, which stems from the selection associated with observing only reviews of customers who purchase. Then, we show the existence of a simple non-Bayesian quality inference rule that leads to social learning when all customers use such a rule. In this framework, when the population of consumers is mixed, we show that a subgroup of customers can learn the true quality and that this subgroup negatively affects the more naive customers.",Operations Research,2018,https://business.columbia.edu/faculty/research/information-distortions-online-ratings,School Website,100,Goal 1,0.01764958337804119,False,
"Maglaras, Costis , J. Yao , and A. Zeevi . “Optimal price and delay differentation in queueing systems.” Management Science vol. 64 , no. 5 (January 01, 2018): 2427 - 2444 .","Costis Maglaras, Costis Maglaras, , J. Yao, , and A. Zeevi","We study a multi-server queueing model of a revenue-maximizing firm providing a service to a market of heterogeneous price- and delay-sensitive customers with private individual preferences. The firm may offer a selection of service classes that are differentiated in prices and delays. Using a deterministic relaxation, which highlights the first-order economic structure of the problem, we construct a solution that is incentive compatible and near-optimal in systems with large capacity and market potential. Our approach provides several new insights for large-scale systems: i) the tractable first-order analysis characterizes essentially all salient features of the optimal solution; ii) service differentiation is optimal when the less delay-sensitive market segment is sufficiently elastic; iii) depending on system capacity and market heterogeneity, “inten- tional delay” (whereby delay is artificially added) in cheaper service classes may be used to justify price premiums in the more expensive service classes, akin to the role of “damaged goods” in the economics lit- erature; and iv) connecting economic optimization to queueing theory, the revenue-optimized system has the premium class operating in a “quality-driven” regime and the lower-tier service classes operating in an “efficiency-driven” regime (i.e., with noticeable delays that arise either endogenously or due to the injection of intentional delay by the service provider).",Management Science,2018,https://business.columbia.edu/faculty/research/optimal-price-and-delay-differentation-queueing-systems,School Website,100,Goal 17,0.01967752239808777,False,
